#----------------------------------------#
# this dat file was generated by csv2dat #
# created by Phystam (@Phystam_hnew)     #
#----------------------------------------#
#!pak256
name=SIS_E_MG2-1Rt2_01
obj=way
waytype=tram_track
system_type=0
copyright=SIS_Road_Project(Shirakami/Ebi) and anoKTOK
intro_year=1963
intro_month=7
#real_service_life=30
cost=75400
maintenance=2070
topspeed=223
max_weight=30
#wear_capacity=20000000000
#upgrade_group=0
#way_only_cost=50000
draw_as_ding=1
icon=> ../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.0.0
cursor=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.0.2,-64,-112
image[-][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.3.2,-64,-96
image[N][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.1.1,-64,-96
image[S][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.1.3,-64,-96
image[E][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.1.2,-64,-96
image[W][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.1.0,-64,-96
image[NS][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.3.1,-64,-96
image[EW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.3.0,-64,-96
image[NE][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.6.1,-64,-96
image[NW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.6.0,-64,-96
image[SE][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.6.3,-64,-96
image[SW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.6.2,-64,-96
diagonal[NE][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.2.1,-64,-96
diagonal[NW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.2.0,-64,-96
diagonal[SE][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.2.3,-64,-96
diagonal[SW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.2.2,-64,-96
image[NSE][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.7.0,-64,-96
image[NSW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.7.1,-64,-96
image[NEW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.7.3,-64,-96
image[SEW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.7.2,-64,-96
image[NSEW][0]=../images/SIS_Expwy_Tram_G_2-1Rto2_01BF.3.3,-64,-96
